battery_id,cycle_idx,cycle_type,ambient_temp,capacity,voltage_mean,voltage_max,voltage_min,current_mean,current_max,current_min,temp_mean,temp_max,temp_min,temp_range,voltage_range,current_range,capacity_ah,ambient_temp_c,re,rct,risk_score,proxy_label
B0005,42,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,43,charge,24,,4.057903790387567,4.213442172806784,3.0683685778510936,0.9612867786553304,1.5153264287158423,-3.398836643486512,26.015018000119397,29.356471957843606,24.71458123416169,4.6418907236819145,1.14507359495569,4.914163072202355,,24,,,0.47740348042784964,0
B0005,44,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,45,discharge,24,1.847417311283644,3.5525668436897124,4.1876287811083985,2.5027764692056795,-1.8746995273150975,0.0016182635202416972,-2.016190951623346,32.70024990461686,38.992275791716615,24.917503693363493,14.074772098353122,1.684852311902719,2.0178092151435876,1.847417311283644,24,,,-0.08135255422767615,0
B0005,46,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,47,charge,24,,4.056383883924776,4.212832102518414,3.062344528295997,0.963212383695507,1.516710708987509,-3.4078891045691866,26.09181445728815,29.32754285404437,24.720199951723636,4.607342902320735,1.1504875742224168,4.9245998135566955,,24,,,0.48004523680498223,0
B0005,48,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,49,discharge,24,1.8361774213478947,3.556794038327039,4.187447226312926,2.617507742871704,-1.873827212788385,0.002519215784369448,-2.016760348146938,32.32266411829938,38.51424197364312,24.56596639952811,13.948275574115005,1.5699394834412224,2.0192795639313075,1.8361774213478947,24,,,-0.09462643217502859,0
B0005,50,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,51,charge,24,,4.058279288673889,4.212770290752828,3.0904138909445984,0.9697506680439039,1.5163150263089855,-3.464130250924988,25.709030057450274,28.938506516868497,24.33879447791203,4.599712038956465,1.1223563998082295,4.980445277233973,,24,,,0.46602522402555896,0
B0005,52,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,53,discharge,24,1.8257807475776242,3.5614100044534203,4.187344026387161,2.694074478000972,-1.883193546754683,0.0037933120349866447,-2.0160230713598764,31.98795810666763,38.165816144899125,24.21658146702539,13.949234677873736,1.493269548386189,2.019816383394863,1.8257807475776242,24,,,-0.1076459474290746,0
B0005,54,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,55,charge,24,,4.065739463308087,4.213276766831537,3.1140130371184864,0.931056714150449,1.5169994248587462,-3.4935571241981895,25.473631563964574,28.754789972770777,24.197877286536087,4.556912686234689,1.099263729713051,5.010556549056936,,24,,,0.45386962703240397,0
B0005,56,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,57,discharge,24,1.8251136435078368,3.5566107947817986,4.187438187636325,2.6237674644021887,-1.873239184822504,0.00343888873867598,-2.01719076462715,31.894456524691385,38.16526203587147,24.054990657817566,14.110271378053906,1.5636707232341367,2.020629653365826,1.8251136435078368,24,,,-0.11304882391022078,0
B0005,58,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,59,charge,24,,4.0611501521821065,4.212690151499114,3.108464373403045,0.9648375330851495,1.5184741108182815,-3.4951011322233136,25.427401199812184,28.688602374299098,24.107357999599078,4.58124437470002,1.104225778096069,5.013575243041595,,24,,,0.4549345155119494,0
B0005,60,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,61,discharge,24,1.8255815042203762,3.5586742170266272,4.18774138117799,2.5010798299873738,-1.9139593751505897,0.0012614422239159216,-2.0161148625656655,31.78039681801023,38.27549578575718,24.024851602995685,14.250644182761494,1.6866615511906167,2.0173763047895816,1.8255815042203762,24,,,-0.12392839036318995,0
B0005,62,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,63,charge,24,,4.060647477294544,4.212873191810286,3.099532736693632,0.9656310887431298,1.516919363258194,-3.4904911773797043,25.37095530984966,28.633407089003214,24.033722015137002,4.599685073866212,1.1133404551166541,5.007410540637898,,24,,,0.4523182794033571,0
B0005,64,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,65,discharge,24,1.8140311275083907,3.564103182686905,4.188261122540052,2.6849988185249796,-1.9030532722310995,0.0031353992245556606,-2.0168636304742815,31.688747146342205,37.982160799183106,23.93622764909489,14.045933150088217,1.503262304015072,2.019999029698837,1.8140311275083907,24,,,-0.12230551539805287,0
B0005,66,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,67,charge,24,,4.067270138639281,4.213238259402031,3.133150786659082,0.9343625511181636,1.5161717111709385,-3.5331810156551415,25.273682170348483,28.589954117359028,23.947398698846445,4.642555418512583,1.080087472742949,5.04935272682608,,24,,,0.4468845211640456,0
B0005,68,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,69,discharge,24,1.8147691941158939,3.559588063594272,4.187338767288234,2.547109116468133,-1.9134590742247914,0.0011043615738374486,-2.024643671910137,31.596747992569153,38.11100191887773,23.811534187517502,14.299467731360231,1.640229650820101,2.0257480334839744,1.8147691941158939,24,,,-0.13112727853231237,0
B0005,70,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,71,charge,24,,4.06627015738475,4.213312787594857,3.119641559381448,0.9378723891405097,1.5177899917802138,-3.513207367229806,25.188122631656277,28.50176643400805,23.841312817521448,4.660453616486603,1.0936712282134091,5.03099735901002,,24,,,0.44317725035070055,0
B0005,72,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,73,discharge,24,1.813969388710352,3.556833231052199,4.187560306288175,2.471314764334132,-1.913620909902553,-3.060676830687782e-05,-2.017291134571006,31.565586498787077,38.18831137948753,23.754765330883426,14.433546048604104,1.7162455419540428,2.017260527802699,1.813969388710352,24,,,-0.13432061200468173,0
B0005,74,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,75,charge,24,,4.063497194671534,4.212902355486726,3.117821882492223,0.9583515841331876,1.5178105214785498,-3.5054603250839507,25.208644345593083,28.530897709955585,23.875743075457656,4.655154634497929,1.095080472994503,5.0232708465625,,24,,,0.44591586340658124,0
B0005,76,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,77,discharge,24,1.802765665167823,3.5624410850948944,4.18805176248713,2.6613903306108773,-1.9025819745719061,0.0037901043107805275,-2.01713712589233,31.59124667045208,37.998541119085836,23.79410930748377,14.204431811602067,1.5266614318762528,2.0209272302031103,1.802765665167823,24,,,-0.1275125809527991,0
B0005,78,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,79,charge,24,,4.070367166586395,4.212958241599311,3.148580175410883,0.923985399312232,1.5192411400177066,-3.5490719760595026,25.22309620072603,28.577658552419905,23.918406035072028,4.659252517347877,1.0643780661884277,5.068313116077209,,24,,,0.44488994179214914,0
B0005,80,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,81,discharge,24,1.804077040117352,3.5591407106855666,4.187667484260542,2.541762355407921,-1.9130621638638965,0.0006901740069088986,-2.0159460285100574,31.603485399391182,38.194201649765226,23.801300986918452,14.392900662846774,1.645905128852621,2.0166362025169664,1.804077040117352,24,,,-0.13106238475713275,0
B0005,82,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,83,charge,24,,4.0705017213426595,4.213259231541884,3.1580925982193535,0.9376239238395178,1.5164571928267292,-3.5621332354558053,25.60871637467594,28.9596644463361,24.401860458892934,4.557803987443165,1.0551666333225307,5.078590428282535,,24,,,0.46401494354394646,0
B0005,84,charge,24,,4.210968137972064,8.393141180564633,3.819395599301223,0.0073240257131663026,1.4228266793053173,-4.4796596195981975,23.904181418379917,24.01713143780734,23.822593390953838,0.19453804685350207,4.5737455812634105,5.902486298903515,,24,,,0.31601465601352685,0
B0005,85,discharge,24,1.8518025516704486,3.5573161327793144,4.2010701773378685,2.628919415830567,-1.920618117118412,0.0008475435827522827,-2.0167372379007014,31.91556385491565,38.45796400011448,23.78129749955371,14.67666650056077,1.5721507615073014,2.0175847814834538,1.8518025516704486,24,,,-0.12021836877809708,0
B0005,86,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,87,charge,24,,4.130785490934083,4.209223108011576,3.0915429116168727,0.6962458837408647,1.5196672384784107,-3.44733089940877,25.487835720020833,28.988708015070493,24.223983259170872,4.764724755899621,1.1176801963947036,4.966998137887181,,24,,,0.45521826088710915,0
B0005,88,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,89,discharge,24,1.8307038456739428,3.561870782772737,4.1996223345495824,2.6312552691827045,-1.9298830859597569,0.0011650883880798665,-2.0183057226929555,32.081128118597164,38.49126351534004,24.2036410699716,14.287622445368438,1.568367065366878,2.0194708110810353,1.8307038456739428,24,,,-0.11175544365780371,0
B0005,90,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,91,charge,24,,4.1327876409997755,4.2088651384450735,3.1353563535730373,0.6900210401744445,1.5173130409965125,-3.4987231998771415,25.536147530542536,29.096040691287843,24.084338083873263,5.0117026074145805,1.0735087848720362,5.016036240873654,,24,,,0.457498555762998,0
B0005,92,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,93,discharge,24,1.8199041089501267,3.5617586337260088,4.199853323702163,2.654880745360911,-1.9293005284805407,0.0019472390588109682,-2.016579511976592,31.849792632896243,38.31473393357882,24.00078927251757,14.313944661061253,1.5449725783412518,2.018526751035403,1.8199041089501267,24,,,-0.12166892796542,0
B0005,94,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,95,charge,24,,4.137730987261442,4.208915856299548,3.1610721465158074,0.652562076583841,1.523723794437228,-3.536407100583495,25.116393283510156,28.801172039065204,23.62822541246626,5.172946626598943,1.0478437097837405,5.060130895020723,,24,,,0.4359739043038001,0
B0005,96,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,97,discharge,24,1.8093079637028517,3.5597307651083123,4.199103467081427,2.6749688422803803,-1.923330987770314,0.0018372947715281892,-2.0193879194408373,31.465690433362017,37.861934640176806,23.53999092882516,14.321943711351647,1.5241346248010466,2.0212252142123655,1.8093079637028517,24,,,-0.1384466866014614,0
B0005,98,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,99,charge,24,,4.135482199390235,4.209312403034285,3.1817353485221376,0.6894028487761957,1.5168222482277545,-3.554660481050277,24.93654575305907,28.45707570576707,23.58982857337026,4.8672471323968125,1.0275770545121472,5.071482729278031,,24,,,0.4333971166750355,0
B0005,100,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,101,discharge,24,1.80460990458052,3.5575937553540915,4.199998536865001,2.6159705726789904,-1.9284469980320087,0.0074961910680886356,-2.015814483813837,31.40934895665031,37.90665575786083,23.566095747572557,14.340560010288275,1.5840279641860109,2.023310674881926,1.80460990458052,24,,,-0.14320661414408917,0
B0005,102,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,103,charge,24,,4.139326441744096,4.209847565954341,3.188736239230124,0.6521290223116658,1.518117505061806,-3.559444964364823,25.09997200587896,28.65264667440442,23.93100684906631,4.721639825338109,1.021111326724217,5.0775624694266295,,24,,,0.43624665042507227,0
B0005,104,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,105,discharge,24,1.7993770651972192,3.5597237883937995,4.19967522099872,2.658447162110498,-1.9231439161693824,0.001392374886299951,-2.019901495893039,31.902247475518077,38.34003238560517,23.9730227457941,14.36700963981107,1.5412280588882217,2.021293870779339,1.7993770651972192,24,,,-0.11965159608102777,0
B0005,106,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,107,charge,24,,4.138977878664847,4.208965362941993,3.1995494512602285,0.6568967324675313,1.5176979011522238,-3.5612026877917553,25.238210571113736,28.898824039759212,23.807911838361818,5.090912201397394,1.0094159116817645,5.078900588943979,,24,,,0.4428179308077754,0
B0005,108,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,109,discharge,24,1.7884432335370462,3.559061771422033,4.1991847248803165,2.6979426084271156,-1.9170149640438081,0.0025753372180031702,-2.016522387288751,31.649024294808623,38.0745950590744,23.755161868961988,14.31943319011241,1.5012421164532008,2.019097724506754,1.7884432335370462,24,,,-0.12986994541496288,0
B0005,110,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,111,charge,24,,4.1375438860840354,4.209292498751627,3.2162013536262384,0.6848687577377983,1.5179414843613923,-3.5948737369966377,25.076721129383717,28.633513419804633,23.586914187260792,5.046599232543841,0.9930911451253888,5.11281522135803,,24,,,0.4399706211648955,0
B0005,112,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,113,discharge,24,1.7829230484252723,3.557015527748059,4.200012480335,2.6617272246516333,-1.922048805055383,0.0011747056452339859,-2.017112121704317,31.48874626238971,38.07252758016199,23.51454265913581,14.55798492102618,1.538285255683367,2.018286827349551,1.7829230484252723,24,,,-0.13902278610313415,0
B0005,114,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,115,charge,24,,4.142130778874384,4.209583847791707,3.223928529991111,0.6428013189320935,1.5176043900064717,-3.6018235936716247,24.785407292651822,28.473512860821305,23.31379977040365,5.159713090417654,0.9856553178005965,5.119427983678096,,24,,,0.42289999024068237,0
B0005,116,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,117,discharge,24,1.7730337158018288,3.5562481933590964,4.1992373656547874,2.699288287625812,-1.9162302821549877,0.0023816748049826563,-2.018009988339822,31.329995610092634,37.80133585100446,23.27146353182613,14.529872319178331,1.4999490780289753,2.020391663144805,1.7730337158018288,24,,,-0.14530584689342044,0
B0005,118,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,119,charge,24,,4.143752782064051,4.209668023401793,3.239300973000498,0.6353957512752219,1.517170258313206,-3.629064335057617,24.684734315899224,28.25409621799234,23.393305453671598,4.860790764320743,0.9703670504012951,5.1462345933708225,,24,,,0.4183112681205325,0
B0005,120,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,121,discharge,24,1.773037755078937,3.5532756526091784,4.1993957811187075,2.6127932408838532,-1.9220800182578983,0.0021374370347549054,-2.017724236336294,31.569551201845574,38.39873985476869,23.439367870877128,14.959371983891565,1.5866025402348543,2.019861673371049,1.773037755078937,24,,,-0.13803197166497372,0
B0005,122,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,123,charge,24,,4.142407348200686,4.209651256417474,3.2364581942530544,0.644943392264159,1.5211473138342544,-3.6131518500912776,25.22288378016189,28.7817612001126,24.002283686284205,4.779477513828397,0.9731930621644196,5.134299163925532,,24,,,0.44227496149372825,0
B0005,124,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,125,discharge,24,1.7678721106662054,3.556266431640255,4.1995786980260705,2.6637064901468075,-1.9162417890311958,0.00151986195803867,-2.016792488625222,32.111426258867944,38.74929237918251,24.020578317587123,14.72871406159539,1.535872207879263,2.018312350583261,1.7678721106662054,24,,,-0.11170502247899844,0
B0005,126,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,127,charge,24,,4.140988175836148,4.208972610120855,3.24280663963839,0.6592412796626481,1.5195838519202762,-3.6294504437547443,25.651300573733486,29.239711164174615,24.271128751208252,4.968582412966363,0.9661659704824652,5.149034295675021,,24,,,0.46232944455540514,0
B0005,128,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
B0005,129,discharge,24,1.7623150704093087,3.5563095420140822,4.199546957512695,2.6668454289754746,-1.9158809823517762,0.0018244735178706453,-2.0172551326315866,32.271676011112376,38.87275464755104,24.256086319320033,14.616668328231007,1.53270152853722,2.0190796061494574,1.7623150704093087,24,,,-0.10472285760754763,0
B0005,130,impedance,24,,,,,,,,,,,,,,,24,,,0.27915632115821,0
