volt_mean,volt_std,current_mean,current_std,temp_max,temp_min,soc_mean,label
164.79375000000005,0.10364452469861138,-4.51015625,0.03020721082684552,216.0,198.0,58.367187499999986,10
154.10703125,0.44064646999997287,-4.291796874999999,0.0438736394687559,192.0,180.0,30.341796875000007,00
168.60234375000002,0.11001764329386901,-4.09921875,0.012475562048961946,186.0,174.0,58.46562499999999,00
165.328125,0.8360002896979167,-40.194531250000004,0.46984182739879304,168.0,150.0,52.19921875,00
163.61015625,0.4781703154587676,-4.555859375,0.07834247075890145,138.0,120.0,55.846875,00
168.860546875,0.44726391921071984,-20.055468750000003,3.2409081625022074,150.0,138.0,58.45976562500001,00
161.6078125,0.3984558819289159,-3.9179687499999996,0.08920971933280304,174.0,162.0,49.2078125,00
148.60507812499998,0.02195507108811812,-4.194921875,0.09485594418108119,210.0,192.0,25.8171875,00
151.39999999999998,0.13020416659999642,-17.900000000000002,3.552713678800501e-15,78.0,60.0,18.169140625000004,00
157.21835937499998,0.15339530908606822,-4.834375,0.04749588797990858,174.0,156.0,43.093359375000006,00
163.33828125000002,0.1403795601162734,-4.299999999999999,8.881784197001252e-16,150.0,132.0,55.569140625,00
168.38906250000002,0.35426737232455996,-10.35546875,0.24616070517740532,108.0,90.0,51.97187500000001,00
151.96093749999994,1.2041746638647355,-43.46328125000001,8.221830421712578,114.0,90.0,15.251171874999997,00
158.64609374999998,0.759924168066088,-45.5,0.0,192.0,174.0,39.20039062500001,00
160.509765625,0.4341190160179093,-18.855859374999994,0.30841841340070636,144.0,138.0,45.55859375,00
163.73007812499998,0.09719500448318169,-3.599218750000001,0.0475921700328689,192.0,174.0,54.067968750000006,00
161.975390625,0.05501991604963635,-3.7726562500000003,0.05479342420343416,144.0,126.0,48.41953124999999,00
168.97851562499997,0.21840898363130237,-24.915234374999997,4.11116552528822,246.0,228.0,61.19023437500002,00
156.58789062499997,0.07584062590135132,-4.799999999999999,8.881784197001252e-16,222.0,192.0,45.70000000000001,10
166.42929687499998,0.47347730211197414,-4.172656250000001,0.0495524402621861,150.0,132.0,55.380859375,00
157.30742187500002,0.11950252412181726,-4.431640625,0.062303156818971576,216.0,198.0,47.138281250000006,10
156.10585937500002,0.10534932474681517,-6.299999999999998,1.7763568394002505e-15,156.0,144.0,40.37031250000001,00
168.25039062499997,0.4913309448957086,-4.333203124999999,0.047094213978305224,198.0,174.0,58.706640625000006,00
168.28476562500003,0.6750306299112384,-42.22304687500001,4.2768791664077614,240.0,210.0,56.47343749999999,00
157.564453125,0.2429194458616584,-10.37109375,1.3782151242498164,96.0,78.0,34.344531249999996,00
154.04062499999998,0.6164334792781786,-46.18632812500001,0.03655840989409158,228.0,210.0,29.714843750000004,00
163.14453125,0.11845924520035694,-4.49765625,0.015128841196122667,108.0,96.0,52.51015625000002,00
161.13515625000002,0.27145149306264016,-19.741406249999994,1.6793566171188716,162.0,150.0,43.837499999999984,00
166.39296875,0.1406922582214018,-3.898437499999999,0.01240195927061528,78.0,60.0,52.950781250000006,00
154.96250000000003,0.2363458800148631,-11.800000000000002,1.7763568394002505e-15,102.0,84.0,37.869921875,00
166.638671875,0.5438834191111036,-4.703906250000001,0.019374369949433125,96.0,78.0,60.12617187500001,00
167.99843749999997,0.8547189208118332,-35.29453124999999,4.484466394430161,144.0,126.0,44.40195312499999,00
149.91249999999997,0.16793786053180437,-4.719140625,0.0975522884129808,174.0,162.0,28.342968749999994,00
152.653515625,0.27568689736884266,-10.608984375,0.08990741630065519,66.0,60.0,25.201953125,00
148.33359375,0.337679892740057,-18.891796874999997,0.13129126490454082,114.0,102.0,18.106250000000003,00
167.65937499999998,0.3109806816749258,-13.0,0.0,258.0,240.0,60.955859375,00
161.15703125,0.45098565556283265,-4.40859375,0.11355570201860188,216.0,192.0,48.55351562499999,00
147.97968749999998,0.14623363957635976,-4.57265625,0.047128222287048833,174.0,162.0,20.29921875,00
160.762890625,3.0839031813251068,-26.814843749999994,0.7270004560424551,138.0,102.0,49.743359375000004,00
154.59218749999997,0.43573023746780565,-6.123828124999999,0.12906890779341237,18.0,18.0,41.35429687499999,00
153.23125,0.4041290790081799,-46.20000000000001,7.105427357601002e-15,240.0,216.0,20.630859375,00
150.56523437500002,0.2563306728005036,-18.86171875,0.5863847251578416,156.0,138.0,28.9625,00
149.90664062500002,0.07496642314802499,-6.299218749999998,0.008804240366862972,162.0,150.0,28.39765625000001,00
160.46992187499998,0.1402898567127447,-4.723437500000001,0.06371858907532398,192.0,162.0,46.840624999999996,00
149.10312499999998,0.0678204200444046,-6.412500000000001,0.03307189138830726,174.0,168.0,28.418359374999994,00
148.907421875,0.08187019159305547,-4.945703125,0.08467016514235924,180.0,150.0,24.553906250000004,00
169.08437500000002,0.3789247740317375,-16.568359375,2.5066269284338274,186.0,168.0,53.90156250000001,00
166.53203125,0.10340574946992205,-4.236328125000001,0.04809448860300272,216.0,198.0,60.29999999999998,10
166.376953125,0.8894653051427777,-40.665234375000004,0.11693658032608545,228.0,210.0,55.946875000000006,00
149.43593749999997,0.15574135961185598,-4.453906249999999,0.07945354750379283,198.0,162.0,19.834765625,00
159.779296875,0.8753130543498326,-46.29999999999999,7.105427357601002e-15,252.0,228.0,45.90742187500001,00
166.43046875000002,0.09524523753677733,-4.391796874999999,0.027441232483880588,174.0,162.0,58.048437499999984,00
164.19453125,1.6147420746897743,-34.76640625,7.02811071412232,138.0,120.0,52.937109375000006,00
161.71132812499997,0.17981271113017896,-4.799999999999999,8.881784197001252e-16,102.0,84.0,58.96015625000001,00
165.096484375,0.42896512431765327,-3.992578124999999,0.10925705135818178,198.0,174.0,46.90625,00
163.03671875,0.4623937536325904,-4.373046875,0.13175532836562773,114.0,102.0,50.202734375,00
151.65742187499998,0.3166345144981574,-4.157812500000001,0.06801812143649677,192.0,174.0,38.927734375,00
148.09765624999994,0.015128841196121864,-3.5695312500000007,0.05162756311736497,192.0,180.0,23.434375,00
159.19062499999998,0.07849910429425899,-3.345312499999999,0.09791528146183304,210.0,204.0,50.18085937500001,00
154.67226562500002,0.06413748469779333,-4.219531250000001,0.07506101034117182,90.0,78.0,41.89999999999999,00
154.95937500000002,0.5359625540791084,-4.778515625,0.09706304204412405,216.0,192.0,44.837890625,00
150.39414062499998,0.8152386799119672,-45.36289062500001,5.201553802162111,210.0,198.0,11.303515625000003,00
152.413671875,0.3238088052137919,-43.520703125000004,0.07655353104354197,162.0,144.0,28.012109374999998,00
166.198046875,1.3348235830261355,-43.63046875,0.5485148405225126,198.0,174.0,53.246093750000014,00
168.498046875,0.3044527841927822,-20.103906249999998,8.049227470149601,270.0,258.0,60.91796875000001,00
168.302734375,0.47289040558395784,-4.092968750000001,0.025567294018677366,174.0,150.0,62.23554687500001,00
157.144140625,0.43134605333144077,-4.614453125000001,0.03625665011738381,138.0,120.0,45.62031250000001,00
165.8765625,0.11557220078267452,-4.651562500000001,0.052267902136493155,186.0,156.0,59.45390625000002,00
164.286328125,0.10936872191804026,-4.299999999999999,8.881784197001252e-16,192.0,180.0,48.87656249999999,00
156.444921875,0.1066792512463557,-4.58984375,0.030207210826845514,240.0,222.0,45.70000000000001,10
166.2,0.0,-0.5999999999999999,1.1102230246251565e-16,222.0,186.0,63.5,00
168.24609375,0.7318002570448695,-33.74414062499999,2.3295245046413675,276.0,264.0,57.4453125,00
168.09218750000002,0.4430204169603839,-18.9,0.0,210.0,192.0,60.242578125,00
149.86874999999998,0.199119154025925,-4.821875,0.09390612000822963,180.0,144.0,33.714062500000004,00
166.69765625,0.22894624224026242,-5.700000000000002,1.7763568394002505e-15,180.0,174.0,60.496874999999996,00
161.91015625000003,0.40885507895333423,-4.1117187500000005,0.07029079526109742,198.0,174.0,51.55156250000001,00
164.58203125,0.07799598722650293,-4.242968750000001,0.049503146601377605,96.0,84.0,50.79999999999999,00
159.674609375,0.07355272708819173,-3.502734375,0.08357458162240111,210.0,198.0,48.29999999999999,00
159.739453125,0.11645015426239592,-3.54765625,0.0678519110706361,72.0,60.0,46.189453124999986,00
164.33281250000002,1.3014780884992851,-45.70000000000001,7.105427357601002e-15,144.0,120.0,38.412890624999996,10
165.31406249999998,1.1028538530076193,-35.466015625,0.047365596753967315,96.0,66.0,53.394140625000006,00
162.94101562499998,0.3728026032713018,-18.300000000000004,3.552713678800501e-15,192.0,180.0,46.939062500000006,00
161.67148437499998,0.11007518626311867,-3.7578125,0.05943664563003183,162.0,150.0,53.03281249999999,00
149.376171875,0.07867676250954707,-6.400000000000001,8.881784197001252e-16,24.0,18.0,22.233203124999996,00
156.25429687500002,0.35933572305747,-8.321484374999999,2.6789922282699625,156.0,144.0,34.82656250000001,10
150.36601562500002,0.06478136117633604,-4.783984374999999,0.0366750904001526,156.0,144.0,29.284374999999997,00
165.74843750000002,0.7305268192159352,-18.130078124999997,3.869662855972919,162.0,150.0,50.90429687499999,00
153.740625,0.10188650241813858,-4.1000000000000005,8.881784197001252e-16,186.0,174.0,35.75234375,00
149.669921875,0.22962604141622045,-4.9203125,0.0647825388800871,144.0,132.0,33.061328124999996,00
151.0265625,0.19921109053902938,-4.858984375,0.572683294680279,198.0,180.0,38.09765625000001,10
162.86796875,0.44885855124241303,-4.304296874999999,0.025408647449921065,132.0,102.0,55.529296875,00
158.62460937500003,0.11030782457337081,-4.296484374999999,0.018417461303322256,186.0,162.0,39.39999999999999,00
167.08359374999998,0.871446117072613,-44.44921875,2.2210462094806647,174.0,150.0,55.99140624999999,00
156.60664062499998,0.07177196248960169,-4.272265625,0.08644646865754199,102.0,90.0,40.60000000000001,00
149.01835937499996,0.06071549101842919,-4.200000000000001,8.881784197001252e-16,180.0,162.0,24.551171875000005,00
155.22890624999997,0.1910711352113084,-11.794531250000002,0.022736925329461647,60.0,54.0,32.158593749999994,00
153.56093749999997,0.07366984521328508,-4.036328125000001,0.04889994717772565,216.0,210.0,38.20546875000001,00
165.61210937500002,0.24296717995875028,-10.999609375,0.00623778102448096,210.0,192.0,52.71875,00
158.05195312499995,0.08336252337071848,-4.666796875000001,0.04709421397830522,114.0,102.0,45.02070312500001,00
159.78281249999998,0.20159883393450098,-4.792187499999999,0.11865744748539805,168.0,150.0,48.57890624999999,00
167.88242187500003,0.237095860405629,-5.660937500000001,0.04878904686248775,114.0,102.0,62.18125000000002,00
148.384375,0.062421826110740763,-5.8765625,0.06901582132924318,144.0,126.0,24.439062500000006,10
164.65312500000002,0.22688016523045626,-5.799999999999998,1.7763568394002505e-15,234.0,228.0,57.86562499999998,00
150.59140624999998,0.22221447401314143,-10.475390625000003,2.5444600981666254,240.0,228.0,32.64375,00
159.705078125,0.14501344815735337,-5.0,0.0,186.0,168.0,54.60703125000002,10
168.0421875,0.5547535171981796,-4.778515624999999,0.041071390661375995,96.0,84.0,59.02421875,00
147.461328125,0.3575477920278425,-4.794921875,0.2121633218689895,108.0,102.0,19.014843749999997,00
153.44140625,0.47170358538062135,-18.9,0.0,90.0,72.0,35.881640625,00
163.171875,3.7352614010769054,-36.71484375,9.85829354087643,210.0,138.0,54.429296875000006,10
168.26015625,0.14461146422721385,-3.700000000000001,8.881784197001252e-16,192.0,180.0,62.20000000000002,10
167.66562499999998,0.10490881457246815,-4.363671875,0.04809448860300315,96.0,84.0,58.399999999999984,00
159.404296875,0.11224403933053127,-3.899999999999999,8.881784197001252e-16,180.0,168.0,45.65078125000001,00
155.75976562499997,0.43407402314393423,-4.999609375,0.00623778102448096,72.0,54.0,44.934765625,00
152.071875,0.12179484543690522,-4.199609375000001,0.006237781024481017,150.0,132.0,37.790625000000006,00
159.54687499999997,0.40954195069003485,-4.43984375,0.059081304876733125,216.0,192.0,49.54960937499999,00
155.58671875,0.3682456495309039,-4.4828125,0.058775758980637395,234.0,216.0,36.42812500000001,00
150.5890625,0.18946238701586515,-3.98671875,0.05501575591080701,216.0,204.0,36.953125,00
165.916796875,0.667252334196165,-15.480078124999999,4.271987424653364,150.0,144.0,54.843359375000006,00
154.275390625,0.6747538930321985,-46.14531250000002,0.049779788506481924,228.0,192.0,37.026171875,00
148.40234374999997,0.22254383126911584,-4.93203125,0.21265934972024506,162.0,144.0,24.801953125,00
150.82148437500004,0.14858493911181062,-18.9,0.0,138.0,120.0,21.138281250000002,00
149.11874999999998,0.03903123748998777,-3.599218750000001,0.035346706330823846,186.0,174.0,23.5,00
159.83789062500006,0.10647881496856638,-4.299999999999999,8.881784197001252e-16,126.0,108.0,42.4765625,00
158.79296875000006,0.11604389912200763,-3.739453125,0.05967108535743554,90.0,78.0,44.39765624999998,00
157.690234375,0.09282009517534738,-4.3785156249999995,0.041071390661376356,174.0,156.0,43.46484375,00
161.94882812500003,1.274968823818442,-43.810546874999986,0.030715646301753156,270.0,234.0,45.419531250000006,10
148.32617187500003,0.07842812288321775,-6.400000000000001,8.881784197001252e-16,126.0,120.0,20.15234375,00
151.0359375,0.49902003576384596,-44.007812499999986,3.3199117405201823,168.0,156.0,14.7421875,00
157.66015625,0.4705946776005206,-4.690234375000001,0.03778981434671763,162.0,150.0,40.543359375,00
151.45742187500002,0.28163791607573996,-5.11953125,0.04686848913115844,72.0,54.0,37.376953125000014,00
156.753125,0.12433416415049142,-4.043749999999999,0.0569402098696517,108.0,90.0,40.679296875000006,00
164.87109375,0.13730232594875424,-3.8812499999999988,0.048814060474416596,72.0,54.0,55.467968750000004,00
166.657421875,0.14718582055172574,-4.73828125,0.04940441173050726,174.0,156.0,50.34296875,10
158.83359375000003,0.18425413146233052,-4.9,0.0,222.0,210.0,51.88125000000001,00
169.161328125,0.07145662029500358,-12.7390625,2.4773579164290633,228.0,210.0,58.22187499999998,00
154.78164062500002,0.07815526757430084,-4.785937499999999,0.035869500885153,222.0,192.0,34.30703125000001,00
156.14179687499998,0.1035082544545837,-4.096484375000001,0.018417461303322252,222.0,204.0,45.36953125000001,10
150.333203125,0.2163960258189471,-17.355078125,2.2645134328695167,186.0,168.0,24.865234375000004,00
162.940625,1.070626094570368,-31.09062499999999,3.6503197098850118,132.0,114.0,47.60234375,00
154.77109374999998,0.1761801030506519,-11.798437500000002,0.015229366163764135,114.0,102.0,36.700781250000006,00
162.031640625,1.52306961703975,-14.5859375,4.205915372554916,192.0,174.0,49.408984375,00
150.43984375000002,0.04895764073091378,-3.758984374999999,0.049186187144963346,186.0,168.0,27.89999999999999,00
166.3,0.0,-0.5999999999999999,1.1102230246251565e-16,180.0,162.0,63.5,00
167.25546875,0.7440712114935225,-6.298828124999998,0.010761701026528018,156.0,144.0,61.221093750000016,00
159.837109375,0.16004712364522564,-4.799999999999999,8.881784197001252e-16,150.0,138.0,46.59453124999999,00
160.772265625,0.1547816750890125,-4.799999999999999,8.881784197001252e-16,162.0,138.0,47.41953125000001,00
160.86328125,0.5243107221852682,-18.9,0.0,84.0,72.0,34.69570312500001,00
161.813671875,0.43518202207120804,-4.294921874999999,0.03554258215836847,246.0,210.0,46.90859375,00
168.75390625000003,0.2835054959095838,-24.917968750000007,3.4894245047032384,192.0,180.0,60.415625,00
161.34218750000002,0.12190504437368799,-3.423828124999999,0.051714678370694524,144.0,132.0,52.437500000000014,00
162.78945312500002,0.09604530664085316,-4.413671875,0.034355019050851456,228.0,210.0,55.670312499999994,10
158.31718750000002,0.07767055326023402,-3.407421875,0.1502068682566959,210.0,192.0,46.54765624999999,00
150.56328125,0.048203821409067114,-5.0511718750000005,0.05076171499254489,228.0,198.0,33.85234375,00
153.93085937499995,0.14397008881920306,-4.099609375,0.006237781024480959,210.0,192.0,42.2140625,10
163.135546875,0.13645230733752597,-4.65,0.10897247358851683,192.0,174.0,47.744921875,10
148.57187499999998,0.044960920531054195,-4.200000000000001,8.881784197001252e-16,192.0,174.0,25.66953125,00
166.999609375,0.462626506927682,-4.055078125,0.08554509130560539,156.0,138.0,52.974218750000006,00
156.0828125,0.07563210193925163,-4.609765625,0.03097289247647666,66.0,54.0,40.60000000000001,00
159.696484375,0.4201322147620443,-4.367968749999999,0.04665966163012247,168.0,150.0,51.315625000000004,00
159.155078125,0.3294965290355657,-11.395312500000005,0.021137108216357236,180.0,162.0,47.38749999999999,00
164.987109375,0.10583486801195578,-4.5992187499999995,0.012475562048961917,72.0,60.0,58.646093750000006,00
159.364453125,0.1254137439746338,-3.8714843749999996,0.06964855799554907,144.0,126.0,47.911718750000006,00
168.3546875,0.11649797141474669,-5.199609375000001,0.006237781024481018,192.0,174.0,59.99765625,00
158.2578125,0.43013612943317314,-4.4156249999999995,0.04749588797990826,96.0,78.0,48.821093749999996,00
166.13359375,0.19636435511807554,-4.640234375,0.049037053014627636,90.0,78.0,62.20000000000002,00
143.9890625,0.13183463541023174,-4.299609374999999,0.0062377810244809585,168.0,156.0,9.284375,00
142.29609374999998,0.2783608111982279,-4.550390625,0.10307690047779539,138.0,126.0,16.905468750000004,00
164.21796875,0.9513915461172815,-31.60000000000001,7.105427357601002e-15,144.0,132.0,38.784765625000006,00
167.172265625,0.47800482941426414,-4.1421875,0.07138077362812782,168.0,150.0,61.73125000000002,00
165.984375,0.0943211767049107,-4.299999999999999,8.881784197001252e-16,162.0,150.0,59.70000000000002,00
159.87460937500003,0.10652466222480876,-3.7835937500000005,0.09784980818038161,90.0,78.0,45.91328125,00
165.29062499999998,0.20970123837259516,-6.2996093749999975,0.0062377810244809585,150.0,132.0,54.529687500000016,00
163.9140625,0.5078653818619161,-4.57109375,0.08852289935907813,114.0,96.0,54.8359375,00
154.55859375000003,0.16371056001656473,-6.200000000000002,1.7763568394002505e-15,162.0,150.0,41.04140625,00
162.72304687499997,0.095074465829347,-3.582421875000001,0.04006335010311017,186.0,174.0,50.42265625,00
158.44218750000002,0.7867664614380487,-45.5,0.0,198.0,180.0,43.165625,00
163.580078125,0.5575070012084905,-18.9,0.0,96.0,78.0,47.35898437499999,00
154.65468749999997,0.590796519407272,-45.29999999999999,7.105427357601002e-15,198.0,156.0,35.007421875000006,00
151.33437500000002,0.17696993918459616,-40.69648437499999,1.3289252529321811,156.0,138.0,12.228515625,00
151.351953125,1.2241690795403775,-44.548437500000006,5.7678051010409295,144.0,126.0,12.701171875,00
161.658984375,0.2115727558213946,-5.9625,0.04841229182759254,180.0,168.0,56.15546875,00
165.56445312499997,0.9849383773504466,-46.0,0.0,252.0,228.0,53.22265625000001,10
168.725,0.439104201756253,-25.624609375,2.7459593617098763,246.0,228.0,58.48828125,00
164.85898437500003,0.12085851648046908,-3.7671874999999995,0.04777776516068938,138.0,120.0,57.09335937500002,00
151.34570312500003,0.10449419536622584,-4.19609375,0.05139057511779283,228.0,216.0,38.10000000000001,10
163.29804687500004,0.10877556160615992,-4.442578125,0.049446089546943524,222.0,204.0,55.899999999999984,10
157.446484375,0.21302174860999332,-30.900781249999994,3.866735058760614,126.0,108.0,43.146093750000006,00
163.57421875,0.37764610040146984,-3.7085937500000012,0.0280271736166438,240.0,192.0,54.41093750000002,00
163.85625000000002,0.42384954582964995,-4.044921875,0.05052066553881053,192.0,168.0,57.137109375,00
151.3453125,0.14516121156752165,-4.210156249999999,0.06828232264603705,234.0,216.0,27.801562499999992,00
163.64140625000002,0.09145297950825702,-4.5,0.0,192.0,174.0,55.899999999999984,10
158.122265625,1.1669322193012568,-30.497265625,4.354428459705517,144.0,132.0,42.808984375,00
165.86328125,0.10888001836167154,-3.3773437499999988,0.043687175875049444,126.0,108.0,58.12578124999999,00
167.58984375,0.9930886040962998,-44.93828125000001,3.8089762628426076,180.0,162.0,52.087500000000006,00
159.15195312499998,0.09225947269920318,-3.670703125000001,0.04801828417628412,162.0,150.0,47.826953125,00
164.1171875,0.47403015710369123,-4.289843749999999,0.07217583103738755,150.0,114.0,52.1046875,00
162.5390625,0.47536735383674483,-4.601953125,0.10659912196042873,90.0,72.0,54.906640625,00
161.96875,0.08124999999999538,-4.292187499999999,0.04349815908460951,156.0,144.0,54.93046875000002,00
155.94179687499997,0.1296445476687435,-5.232421875,0.04763543346590182,138.0,126.0,42.48359375,10
155.6921875,2.8937192054246985,-40.409765625000006,2.4824899184223,222.0,162.0,38.132031250000004,00
166.60429687500002,0.15594061166109108,-5.700000000000002,1.7763568394002505e-15,198.0,186.0,62.20000000000002,00
153.498046875,0.08452587061210055,-4.1175781250000005,0.041968107194444555,114.0,102.0,26.73984374999999,00
149.97265625,0.05957511507279777,-4.690624999999999,0.09222721602108576,162.0,144.0,34.70078124999999,10
166.71640624999998,0.15849750774361873,-4.4390625,0.048789046862487306,222.0,180.0,55.83164062499999,00
164.95546875000002,0.0827350758350817,-4.3999999999999995,8.881784197001252e-16,234.0,216.0,58.399999999999984,10
159.15546875,0.10368868199296473,-3.7941406250000007,0.09481089190915437,90.0,78.0,44.78828125,00
148.49257812499997,0.4032867816721577,-11.159765625000002,0.6975839609454615,42.0,30.0,10.687500000000004,00
165.6484375,0.2249945745873679,-10.742578125000001,0.7382567580262877,156.0,144.0,48.740624999999994,00
156.25820312499997,0.26147697554513927,-11.656249999999996,0.0496078370824609,72.0,60.0,36.49296875,00
166.59023437500002,0.9120409503242488,-31.209374999999994,0.030458732327528392,252.0,240.0,58.093359375000006,00
166.47031249999998,0.9609044709770838,-31.60000000000001,7.105427357601002e-15,102.0,84.0,41.064453125,00
156.05703125000002,0.18378978895313142,-6.200000000000002,1.7763568394002505e-15,138.0,126.0,44.38359375,00
